2390,baan baa
2390,back creek
2390,berrigal
2390,bohena creek
2390,bullawa creek
2390,couradda
2390,edgeroi
2390,eulah creek
2390,harparary
2390,jacks creek
2390,kaputar
2390,narrabri
2390,narrabri west
2390,rocky creek
2390,tarriaro
2390,turrawan
2395,binnaway
2395,ropers road
2395,weetaliba
2396,baradine
2396,barwon
2396,goorianawa
2396,kenebri
2397,bellata
2397,jews lagoon
2397,millie
2398,gurley
2399,biniguy
2399,pallamallawa
2400,ashley
2400,bullarah
2400,crooble
2400,mallowa
2400,moree
2400,moree east
2400,terry hie hie
2400,tulloona
2401,gravesend
2402,coolatai
2402,warialda
2402,warialda rail
2403,balfours peak
2403,delungra
2403,gragin
2403,myall creek
2404,bangheet
2404,bingara
2404,dinoga
2404,elcombe
2404,gineroi
2404,keera
2404,pallal
2404,riverview
2404,upper bingara
2405,boomi
2405,garah
2406,mungindi
2406,mungindi
2406,weemelah
2408,blue nobby
2408,north star
2408,yallaroi
2409,boggabilla
2409,boonal
2410,twin rivers
2410,yetman
2411,croppa creek
2415,monkerai
2415,nooroo
2415,stroud road
2415,upper karuah river
2415,weismantels
2420,alison
2420,bandon grove
2420,bendolba
2420,brookfield
2420,cambra
2420,chichester
2420,dungog
2420,flat tops
2420,fosterton
2420,hanleys creek
2420,hilldale
2420,main creek
2420,marshdale
2420,martins creek
2420,munni
2420,salisbury
2420,stroud hill
2420,sugarloaf
2420,tabbil creek
2420,underbank
2420,wallaringa
2420,wallarobba
2420,wirragulla
2421,fishers hill
2421,paterson
2421,summer hill
2421,tocal
2421,torryburn
2421,vacy
2421,webbers creek
2422,back creek
2422,bakers creek
2422,barrington
2422,barrington tops
2422,baxters ridge
2422,belbora
2422,berrico
2422,bindera
2422,bowman
2422,bowman farm
2422,bretti
2422,bulliac
2422,bundook
2422,callaghans creek
2422,cobark
2422,coneac
2422,copeland
2422,craven
2422,craven plateau
2422,curricabark
2422,dewitt
2422,faulkland
2422,forbesdale
2422,gangat
2422,giro
2422,glen ward
2422,gloucester
2422,gloucester tops
2422,invergordon
2422,kia ora
2422,mares run
2422,mernot
2422,mograni
2422,moppy
2422,rawdon vale
2422,rookhurst
2422,stratford
2422,terreel
2422,tibbuc
2422,titaatee creek
2422,tugrabakh
2422,wallanbah
2422,wards river
2422,waukivory
2422,woko
2423,bombah point
2423,boolambayte
2423,bulahdelah
2423,bungwahl
2423,coolongolook
2423,crawford river
2423,markwell
2423,mayers flat
2423,mungo brush
2423,myall lake
2423,nerong
2423,seal rocks
2423,topi topi
2423,upper myall
2423,violet hill
2423,wang wauk
2423,warranulla
2423,willina
2423,wootton
2423,yagon
2424,caffreys flat
2424,cells river
2424,cooplacurripa
2424,cundle flat
2424,knorrit flat
2424,knorrit forest
2424,mount george
2424,number one
2424,tiri
2425,allworth
2425,booral
2425,girvan
2425,stroud
2425,the branch
2425,washpool
2426,coopernook
2426,langley vale
2426,moto
2427,crowdy head
2427,harrington
2428,blueys beach
2428,boomerang beach
2428,booti booti
2428,charlotte bay
2428,coomba bay
2428,coomba park
2428,darawank
2428,elizabeth beach
2428,forster
2428,forster shopping village
2428,green point
2428,pacific palms
2428,sandbar
2428,shallow bay
2428,smiths lake
2428,tarbuck bay
2428,tiona
2428,tuncurry
2428,wallingat
2428,wallis lake
2428,whoota
2429,bobin
2429,boorganna
2429,bucca wauka
2429,bulga forest
2429,bunyah
2429,burrell creek
2429,caparra
2429,cedar party
2429,comboyne
2429,dingo forest
2429,dollys flat
2429,dyers crossing
2429,elands
2429,firefly
2429,innes view
2429,karaak flat
2429,khatambuhl
2429,killabakh
2429,killawarra
2429,kimbriki
2429,kippaxs
2429,krambach
2429,kundibakh
2429,marlee
2429,mooral creek
2429,strathcedar
2429,the bight
2429,tipperary
2429,wherrol flat
2429,wingham
2429,yarratt forest
2430,black head
2430,bohnock
2430,bootawa
2430,brimbin
2430,cabbage tree island
2430,chatham
2430,croki
2430,cundletown
2430,diamond beach
2430,dumaresq island
2430,failford
2430,ghinni ghinni
2430,glenthorne
2430,hallidays point
2430,hillville
2430,jones island
2430,kiwarrak
2430,koorainghat
2430,kundle kundle
2430,lansdowne
2430,lansdowne forest
2430,manning point
2430,melinga
2430,mitchells island
2430,mondrook
2430,old bar
2430,oxley island
2430,pampoolah
2430,possum brush
2430,purfleet
2430,rainbow flat
2430,red head
2430,saltwater
2430,tallwoods village
2430,taree
2430,taree south
2430,tinonee
2430,upper lansdowne
2430,wallabi point
2431,arakoon
2431,jerseyville
2431,south west rocks
2439,batar creek
2439,black creek
2439,kendall
2439,kerewong
2439,kew
2439,logans crossing
2439,lorne
2439,rossglen
2439,swans crossing
2439,upsalls creek
2440,aldavilla
2440,austral eden
2440,bellbrook
2440,bellimbopinni
2440,belmore river
2440,burnt bridge
2440,carrai
2440,clybucca
2440,collombatti
2440,comara
2440,corangula
2440,crescent head
2440,deep creek
2440,dondingalong
2440,east kempsey
2440,euroka
2440,frederickton
2440,gladstone
2440,greenhill
2440,hampden hall
2440,hat head
2440,hickeys creek
2440,kempsey
2440,kinchela
2440,lower creek
2440,millbank
2440,mooneba
2440,moparrabah
2440,mungay creek
2440,old station
2440,pola creek
2440,rainbow reach
2440,seven oaks
2440,sherwood
2440,skillion flat
2440,smithtown
2440,south kempsey
2440,summer island
2440,temagog
2440,toorooka
2440,turners flat
2440,verges creek
2440,west kempsey
2440,willawarrin
2440,willi willi
2440,wittitrin
2440,yarravel
2440,yessabah
2441,allgomera
2441,ballengarra
2441,barraganyatti
2441,bril bril
2441,cooperabung
2441,eungai creek
2441,eungai rail
2441,fishermans reach
2441,grassy head
2441,gum scrub
2441,hacks ferry
2441,kippara
2441,kundabung
2441,marlo merrican
2441,rollands plains
2441,stuarts point
2441,tamban
2441,telegraph point
2441,upper rollands plains
2441,yarrahapinni
2442,mid north coast mc
2443,bobs creek
2443,camden head
2443,coralville
2443,deauville
2443,diamond head
2443,dunbogan
2443,hannam vale
2443,herons creek
2443,johns river
2443,lakewood
2443,laurieton
2443,middle brother
2443,moorland
2443,north brother
2443,north haven
2443,stewarts river
2443,waitui
2443,west haven
2444,blackmans point
2444,fernbank creek
2444,limeburners creek
2444,north shore
2444,port macquarie
2444,port macquarie bc
2444,riverside
2444,the hatch
2444,thrumster
2445,bonny hills
2445,grants beach
2445,jolly nose
2445,lake cathie
2446,bagnoo
2446,bago
2446,banda banda
2446,beechwood
2446,bellangry
2446,birdwood
2446,brombin
2446,byabarra
2446,cairncross
2446,crosslands
2446,debenham
2446,doyles river
2446,ellenborough
2446,forbes river
2446,frazers creek
2446,gearys flat
2446,hartys plains
2446,hollisdale
2446,huntingdon
2446,hyndmans creek
2446,kindee
2446,king creek
2446,lake innes
2446,long flat
2446,lower pappinbarra
2446,mortons creek
2446,mount seaview
2446,pappinbarra
2446,pembrooke
2446,pipeclay
2446,rawdon island
2446,redbank
2446,rosewood
2446,sancrox
2446,toms creek
2446,upper pappinbarra
2446,wauchope
2446,werrikimbe
2446,yarras
2446,yippin creek
2447,bakers creek
2447,burrapine
2447,congarinni
2447,congarinni north
2447,donnellyville
2447,gumma
2447,macksville
2447,newee creek
2447,north macksville
2447,scotts head
2447,talarm
2447,taylors arm
2447,thumb creek
2447,upper taylors arm
2447,utungun
2447,warrell creek
2447,way way
2447,wirrimbi
2447,yarranbella
2448,hyland park
2448,nambucca heads
2448,valla
2448,valla beach
2449,argents hill
2449,bowraville
2449,buckra bendinni
2449,girralong
2449,kennaicle creek
2449,killiekrankie
2449,missabotti
2449,south arm
2449,tewinga
2450,boambee
2450,bonville
2450,brooklana
2450,bucca
2450,coffs harbour
2450,coffs harbour jetty
2450,coffs harbour plaza
2450,coramba
2450,glenreagh
2450,karangi
2450,korora
2450,lowanna
2450,moonee beach
2450,nana glen
2450,north boambee valley
2450,sapphire beach
2450,sherwood
2450,ulong
2450,upper orara
2452,boambee east
2452,sawtell
2452,toormina
2453,bielsdown hills
2453,billys creek
2453,bostobrick
2453,cascade
2453,clouds creek
2453,deer vale
2453,dorrigo
2453,dorrigo mountain
2453,dundurrabin
2453,ebor
2453,fernbrook
2453,hernani
2453,marengo
2453,megan
2453,moonpar
2453,never never
2453,north dorrigo
2453,tallowwood ridge
2453,tyringham
2453,wild cattle creek
2454,bellingen
2454,brierfield
2454,brinerville
2454,bundagen
2454,darkwood
2454,fernmount
2454,gleniffer
2454,kalang
2454,mylestom
2454,raleigh
2454,repton
2454,spicketts creek
2454,thora
2454,valery
2455,urunga
2456,arrawarra
2456,arrawarra headland
2456,corindi beach
2456,dirty creek
2456,emerald beach
2456,mullaway
2456,red rock
2456,safety beach
2456,sandy beach
2456,upper corindi
2456,woolgoolga
2460,alumy creek
2460,banyabba
2460,barcoongere
2460,barretts creek
2460,baryulgil
2460,blaxlands creek
2460,bom bom
2460,bookram
2460,braunstone
2460,brushgrove
2460,buccarumbi
2460,calamia
2460,cangai
2460,carnham
2460,carrs creek
2460,carrs island
2460,carrs peninsular
2460,chaelundi
2460,chambigne
2460,clarenza
2460,clifden
2460,coaldale
2460,collum collum
2460,coombadjha
2460,copmanhurst
2460,coutts crossing
2460,cowper
2460,crowther island
2460,dalmorton
2460,deep creek
2460,dilkoon
2460,dumbudgery
2460,eatonsville
2460,eighteen mile
2460,elland
2460,fine flower
2460,fortis creek
2460,glenugie
2460,grafton
2460,great marlow
2460,gurranang
2460,halfway creek
2460,heifer station
2460,jackadgery
2460,junction hill
2460,kangaroo creek
2460,koolkhan
2460,kremnos
2460,kungala
2460,kyarran
2460,lanitza
2460,lawrence
2460,levenstrath
2460,lilydale
2460,lionsville
2460,lower southgate
2460,malabugilmah
2460,moleville creek
2460,mountain view
2460,mylneford
2460,newbold
2460,nymboida
2460,pulganbar
2460,punchbowl
2460,ramornie
2460,rushforth
2460,sandy crossing
2460,seelands
2460,shannondale
2460,smiths creek
2460,south arm
2460,south grafton
2460,southampton
2460,southgate
2460,stockyard creek
2460,the pinnacles
2460,the whiteman
2460,towallum
2460,trenayr
2460,tyndale
2460,upper copmanhurst
2460,upper fine flower
2460,warragai creek
2460,washpool
2460,waterview
2460,waterview heights
2460,wells crossing
2460,whiteman creek
2460,winegrove
2460,wombat creek
2462,calliope
2462,coldstream
2462,diggers camp
2462,gilletts ridge
2462,lake hiawatha
2462,lavadia
2462,minnie water
2462,pillar valley
2462,swan creek
2462,tucabia
2462,ulmarra
2462,wooli
2463,ashby
2463,ashby heights
2463,ashby island
2463,brooms head
2463,gulmarrad
2463,ilarwill
2463,jacky bulbin flat
2463,james creek
2463,maclean
2463,palmers channel
2463,palmers island
2463,sandon
2463,shark creek
2463,taloumbi
2463,the sandon
2463,townsend
2463,tullymorgan
2463,woodford island
2464,angourie
2464,freeburn island
2464,micalo island
2464,wooloweyah
2464,yamba
2464,yuraygir
2465,harwood
2466,iluka
2466,the freshwater
2466,woody head
2469,alice
2469,bean creek
2469,bingeebeebra creek
2469,bonalbo
2469,bottle creek
2469,bulldog
2469,bungawalbin
2469,busbys flat
2469,cambridge plateau
2469,camira
2469,capeen creek
2469,chatsworth
2469,clearfield
2469,coongbar
2469,culmaran creek
2469,deep creek
2469,drake
2469,drake village
2469,duck creek
2469,ewingar
2469,gibberagee
2469,goodwood island
2469,gorge creek
2469,haystack
2469,hogarth range
2469,jacksons flat
2469,joes box
2469,keybarbin
2469,kippenduff
2469,louisa creek
2469,lower bottle creek
2469,lower duck creek
2469,lower peacock
2469,mallanganee
2469,mookima wybra
2469,mororo
2469,mount marsh
2469,mummulgum
2469,myrtle creek
2469,old bonalbo
2469,paddys flat
2469,pagans flat
2469,peacock creek
2469,pikapene
2469,rappville
2469,sandilands
2469,simpkins creek
2469,six mile swamp
2469,tabulam
2469,theresa creek
2469,tunglebung
2469,upper duck creek
2469,warregah island
2469,whiporie
2469,woombah
2469,wyan
2469,yabbra
2470,babyl creek
2470,backmede
2470,casino
2470,coombell
2470,dobies bight
2470,doubtful creek
2470,dyraaba
2470,ellangowan
2470,fairy hill
2470,irvington
2470,leeville
2470,lower dyraaba
2470,mongogarie
2470,naughtons gap
2470,north casino
2470,piora
2470,sextonville
2470,shannon brook
2470,spring grove
2470,stratheden
2470,tomki
2470,upper mongogarie
2470,woodview
2470,woolners arm
2470,yorklea
2471,bora ridge
2471,codrington
2471,coraki
2471,east coraki
2471,green forest
2471,greenridge
2471,north woodburn
2471,swan bay
2471,tatham
2471,west bungawalbin
2471,west coraki
2472,broadwater
2472,buckendoon
2472,esk
2472,kilgin
2472,moonem
2472,new italy
2472,rileys hill
2472,tabbimoble
2472,the gap
2472,trustums hill
2472,woodburn
2473,bundjalung
2473,doonbah
2473,evans head
2473,iron gates
2473,south evans head
2474,afterlee
2474,barkers vale
2474,border ranges
2474,cawongla
2474,cedar point
2474,collins creek
2474,cougal
2474,dairy flat
2474,eden creek
2474,edenville
2474,ettrick
2474,fawcetts plain
2474,findon creek
2474,geneva
2474,ghinni ghi
2474,gradys creek
2474,green pigeon
2474,grevillia
2474,homeleigh
2474,horse station creek
2474,horseshoe creek
2474,iron pot creek
2474,kilgra
2474,kyogle
2474,little back creek
2474,loadstone
2474,lynchs creek
2474,new park
2474,old grevillia
2474,roseberry
2474,roseberry creek
2474,rukenvale
2474,sawpit creek
2474,sherwood
2474,smiths creek
2474,terrace creek
2474,the risk
2474,toonumbar
2474,unumgar
2474,upper eden creek
2474,upper horseshoe creek
2474,wadeville
2474,warrazambil creek
2474,west wiangaree
2474,wiangaree
2474,wyneden
2475,tooloom
2475,upper tooloom
2475,urbenville
2476,acacia creek
2476,boomi creek
2476,brumby plains
2476,koreelah
2476,legume
2476,lindesay creek
2476,lower acacia creek
2476,muli muli
2476,the glen
2476,woodenbong
2477,alstonvale
2477,alstonville
2477,bagotville
2477,cabbage tree island
2477,dalwood
2477,east wardell
2477,goat island
2477,lynwood
2477,meerschaum vale
2477,pearces creek
2477,rous
2477,rous mill
2477,tuckombil
2477,uralba
2477,wardell
2477,wollongbar
2478,ballina
2478,coolgardie
2478,cumbalum
2478,east ballina
2478,empire vale
2478,keith hall
2478,lennox head
2478,patchs beach
2478,pimlico
2478,pimlico island
2478,skennars head
2478,south ballina
2478,teven
2478,tintenbar
2478,west ballina
2479,bangalow
2479,binna burra
2479,brooklet
2479,coopers shoot
2479,coorabell
2479,fernleigh
2479,knockrow
2479,mcleods shoot
2479,nashua
2479,newrybar
2479,possum creek
2480,bentley
2480,bexhill
2480,blakebrook
2480,blue knob
2480,boat harbour
2480,booerie creek
2480,boorabee park
2480,booyong
2480,bungabbee
2480,caniaba
2480,chilcotts grass
2480,clovass
2480,clunes
2480,coffee camp
2480,corndale
2480,dorroughby
2480,dungarubba
2480,dunoon
2480,east lismore
2480,eltham
2480,eureka
2480,federal
2480,fernside
2480,georgica
2480,girards hill
2480,goolmangar
2480,goonellabah
2480,howards grass
2480,jiggi
2480,keerrong
2480,koonorigan
2480,lagoon grass
2480,larnook
2480,leycester
2480,lillian rock
2480,lindendale
2480,lismore
2480,lismore heights
2480,loftville
2480,marom creek
2480,mckees hill
2480,mcleans ridges
2480,modanville
2480,monaltrie
2480,mountain top
2480,nightcap
2480,nimbin
2480,north lismore
2480,numulgi
2480,repentance creek
2480,richmond hill
2480,rock valley
2480,rosebank
2480,ruthven
2480,south gundurimba
2480,south lismore
2480,stony chute
2480,terania creek
2480,the channon
2480,tregeagle
2480,tucki tucki
2480,tuckurimba
2480,tullera
2480,tuncester
2480,tuntable creek
2480,whian whian
2480,woodlawn
2480,wyrallah
2481,broken head
2481,byron bay
2481,ewingsdale
2481,hayters hill
2481,myocum
2481,skinners shoot
2481,suffolk park
2481,talofa
2481,tyagarah
2482,goonengerry
2482,huonbrook
2482,koonyum range
2482,main arm
2482,montecollum
2482,mullumbimby
2482,mullumbimby creek
2482,palmwoods
2482,upper coopers creek
2482,upper main arm
2482,upper wilsons creek
2482,wanganui
2482,wilsons creek
2483,billinudgel
2483,brunswick heads
2483,burringbar
2483,crabbes creek
2483,middle pocket
2483,mooball
2483,new brighton
2483,ocean shores
2483,sleepy hollow
2483,south golden beach
2483,the pocket
2483,upper burringbar
2483,wooyung
2483,yelgun
2484,back creek
2484,bray park
2484,brays creek
2484,byangum
2484,byrrill creek
2484,cedar creek
2484,chillingham
2484,chowan creek
2484,clothiers creek
2484,commissioners creek
2484,condong
2484,crystal creek
2484,cudgera creek
2484,doon doon
2484,dulguigan
2484,dum dum
2484,dunbible
2484,dungay
2484,eungella
2484,eviron
2484,farrants hill
2484,fernvale
2484,hopkins creek
2484,kielvale
2484,kunghur
2484,kunghur creek
2484,kynnumboon
2484,limpinwood
2484,mebbin
2484,midginbil
2484,mount burrell
2484,mount warning
2484,murwillumbah
2484,murwillumbah south
2484,nobbys creek
2484,north arm
2484,numinbah
2484,nunderi
2484,palmvale
2484,pumpenbil
2484,reserve creek
2484,round mountain
2484,rowlands creek
2484,smiths creek
2484,south murwillumbah
2484,stokers siding
2484,terragon
2484,tomewin
2484,tyalgum
2484,tyalgum creek
2484,tygalgah
2484,uki
2484,upper crystal creek
2484,urliup
2484,wardrop valley
2484,zara
2485,tweed heads
2485,tweed heads west
2486,banora point
2486,bilambil
2486,bilambil heights
2486,bungalora
2486,carool
2486,cobaki
2486,cobaki lakes
2486,duroby
2486,glengarrie
2486,piggabeen
2486,terranora
2486,tweed heads south
2486,upper duroby
2487,casuarina
2487,chinderah
2487,cudgen
2487,duranbah
2487,fingal head
2487,kings forest
2487,kingscliff
2487,stotts creek
2488,bogangar
2488,cabarita beach
2488,tanglewood
2489,hastings point
2489,pottsville
2489,pottsville beach
2490,north tumbulgum
2490,tumbulgum
2500,coniston
2500,gwynneville
2500,keiraville
2500,mangerton
2500,mount keira
2500,mount saint thomas
2500,north wollongong
2500,spring hill
2500,west wollongong
2500,wollongong
2500,wollongong dc
2500,wollongong west
